supplier_count,case_id,algorithm_name,random_seed,period,supplier_id,qjt,discount_threshold_Qj,discount_rate_rj,base_price_Pjt,discounted_price_pjt,discount_per_ton,discount_amount,threshold_ratio,reached_discount_threshold,is_active
25,I4_J25,ga_greedy_only,2,0,1,0.000000,1500000.000000,0.000013,809.027682,809.027682,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,1,0.000000,1500000.000000,0.000013,890.173310,890.173310,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,2,0.000000,1500000.000000,0.000050,923.901352,923.901352,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,2,100000.000000,1500000.000000,0.000050,921.584641,916.535141,5.049500,504950.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,3,0.000000,1500000.000000,0.000041,902.216840,902.216840,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,7,0.000000,1500000.000000,0.000050,907.039295,907.039295,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,10,99999.000000,1500000.000000,0.000049,888.146005,883.216054,4.929951,492990.140049,0.066666,0,1
25,I4_J25,ga_greedy_only,2,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,13,0.000000,1500000.000000,0.000077,942.604206,942.604206,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,14,99998.000000,1500000.000000,0.000051,987.987089,982.905991,5.081098,508099.675403,0.066665,0,1
25,I4_J25,ga_greedy_only,2,1,14,100001.000000,1500000.000000,0.000051,960.342824,955.261573,5.081251,508130.162451,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,15,578540.181647,1500000.000000,0.000044,868.562596,843.166997,25.395600,14692374.929163,0.385693,0,1
25,I4_J25,ga_greedy_only,2,1,15,1694469.680088,1500000.000000,0.000044,936.746789,870.902789,65.844000,111570661.615707,1.129646,1,1
25,I4_J25,ga_greedy_only,2,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,17,0.000000,1500000.000000,0.000009,801.213033,801.213033,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,1,17,495028.336720,1500000.000000,0.000009,839.741882,835.351476,4.390406,2173375.537304,0.330019,0,1
25,I4_J25,ga_greedy_only,2,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,19,100000.000000,1500000.000000,0.000045,941.437216,936.925516,4.511700,451170.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,1,19,100000.000000,1500000.000000,0.000045,854.487776,849.976076,4.511700,451170.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,20,99999.000000,1500000.000000,0.000073,878.820697,871.474320,7.346377,734630.307173,0.066666,0,1
25,I4_J25,ga_greedy_only,2,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,1,21,100000.000000,1500000.000000,0.000052,969.615714,964.376954,5.238760,523876.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,22,498027.265388,1500000.000000,0.000047,869.992876,846.411485,23.581392,11744176.074816,0.332018,0,1
25,I4_J25,ga_greedy_only,2,1,22,0.000000,1500000.000000,0.000047,844.091747,844.091747,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,2,0,23,100000.000000,1500000.000000,0.000032,805.492193,802.273043,3.219150,321915.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,1,23,100000.000000,1500000.000000,0.000032,942.527275,939.308125,3.219150,321915.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,0,24,100000.000000,1500000.000000,0.000081,888.671089,880.539359,8.131730,813173.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,2,1,24,100000.000000,1500000.000000,0.000081,993.586430,985.454700,8.131730,813173.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,0,0.000000,1500000.000000,0.000027,862.655137,862.655137,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,0,0.000000,1500000.000000,0.000027,926.999545,926.999545,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,1,0.000000,1500000.000000,0.000013,809.027682,809.027682,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,1,0.000000,1500000.000000,0.000013,890.173310,890.173310,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,2,0.000000,1500000.000000,0.000050,923.901352,923.901352,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,2,0.000000,1500000.000000,0.000050,921.584641,921.584641,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,3,0.000000,1500000.000000,0.000041,902.216840,902.216840,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,7,0.000000,1500000.000000,0.000050,907.039295,907.039295,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,10,0.000000,1500000.000000,0.000049,888.146005,888.146005,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,13,100000.000000,1500000.000000,0.000077,942.604206,934.892306,7.711900,771190.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,3,0,14,100000.000000,1500000.000000,0.000051,987.987089,982.905889,5.081200,508120.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,14,100000.000000,1500000.000000,0.000051,960.342824,955.261624,5.081200,508120.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,15,376520.193036,1500000.000000,0.000044,868.562596,852.034866,16.527730,6223024.238206,0.251013,0,1
25,I4_J25,ga_greedy_only,3,1,15,1864416.444997,1500000.000000,0.000044,936.746789,870.902789,65.844000,122760636.404383,1.242944,1,1
25,I4_J25,ga_greedy_only,3,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,17,100000.000000,1500000.000000,0.000009,801.213033,800.326133,0.886900,88690.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,17,100000.000000,1500000.000000,0.000009,839.741882,838.854982,0.886900,88690.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,19,100000.000000,1500000.000000,0.000045,941.437216,936.925516,4.511700,451170.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,19,100000.000000,1500000.000000,0.000045,854.487776,849.976076,4.511700,451170.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,20,100000.000000,1500000.000000,0.000073,878.820697,871.474247,7.346450,734645.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,21,100000.000000,1500000.000000,0.000052,969.615714,964.376954,5.238760,523876.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,22,606456.245088,1500000.000000,0.000047,869.992876,841.277416,28.715461,17414670.425072,0.404304,0,1
25,I4_J25,ga_greedy_only,3,1,22,300000.313801,1500000.000000,0.000047,844.091747,829.886852,14.204895,4261472.915012,0.200000,0,1
25,I4_J25,ga_greedy_only,3,0,23,100000.000000,1500000.000000,0.000032,805.492193,802.273043,3.219150,321915.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,23,100000.000000,1500000.000000,0.000032,942.527275,939.308125,3.219150,321915.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,0,24,100000.000000,1500000.000000,0.000081,888.671089,880.539359,8.131730,813173.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,3,1,24,100000.000000,1500000.000000,0.000081,993.586430,985.454700,8.131730,813173.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,0,0.000000,1500000.000000,0.000027,862.655137,862.655137,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,0,0.000000,1500000.000000,0.000027,926.999545,926.999545,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,1,0.000000,1500000.000000,0.000013,809.027682,809.027682,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,1,0.000000,1500000.000000,0.000013,890.173310,890.173310,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,2,0.000000,1500000.000000,0.000050,923.901352,923.901352,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,2,0.000000,1500000.000000,0.000050,921.584641,921.584641,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,3,0.000000,1500000.000000,0.000041,902.216840,902.216840,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,7,100000.000000,1500000.000000,0.000050,907.039295,902.084095,4.955200,495520.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,10,0.000000,1500000.000000,0.000049,888.146005,888.146005,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,13,0.000000,1500000.000000,0.000077,942.604206,942.604206,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,0,14,100000.000000,1500000.000000,0.000051,987.987089,982.905889,5.081200,508120.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,14,100000.000000,1500000.000000,0.000051,960.342824,955.261624,5.081200,508120.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,15,614383.637314,1500000.000000,0.000044,868.562596,841.593612,26.968984,16569302.572761,0.409589,0,1
25,I4_J25,ga_greedy_only,4,1,15,1464683.395747,1500000.000000,0.000044,936.746789,872.453046,64.293742,94169976.855446,0.976456,0,1
25,I4_J25,ga_greedy_only,4,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,17,191603.319663,1500000.000000,0.000009,801.213033,799.513704,1.699330,325597.238947,0.127736,0,1
25,I4_J25,ga_greedy_only,4,1,17,100000.000000,1500000.000000,0.000009,839.741882,838.854982,0.886900,88690.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,19,0.000000,1500000.000000,0.000045,941.437216,941.437216,0.000000,0.000000,0.000000,0,0
25,I4_J25,ga_greedy_only,4,1,19,378257.461447,1500000.000000,0.000045,854.487776,837.421934,17.065842,6455282.030046,0.252172,0,1
25,I4_J25,ga_greedy_only,4,0,20,100000.000000,1500000.000000,0.000073,878.820697,871.474247,7.346450,734645.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,21,100000.000000,1500000.000000,0.000052,969.615714,964.376954,5.238760,523876.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,22,322625.466774,1500000.000000,0.000047,869.992876,854.716690,15.276187,4928486.897370,0.215084,0,1
25,I4_J25,ga_greedy_only,4,1,22,626851.586084,1500000.000000,0.000047,844.091747,814.410575,29.681172,18605689.657578,0.417901,0,1
25,I4_J25,ga_greedy_only,4,0,23,100000.000000,1500000.000000,0.000032,805.492193,802.273043,3.219150,321915.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,23,100000.000000,1500000.000000,0.000032,942.527275,939.308125,3.219150,321915.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,0,24,100000.000000,1500000.000000,0.000081,888.671089,880.539359,8.131730,813173.000000,0.066667,0,1
25,I4_J25,ga_greedy_only,4,1,24,100000.000000,1500000.000000,0.000081,993.586430,985.454700,8.131730,813173.000000,0.066667,0,1
30,I4_J30,manual,-1,0,0,0.000000,1500000.000000,0.000027,862.655137,862.655137,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,0,0.000000,1500000.000000,0.000027,926.999545,926.999545,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,1,0.000000,1500000.000000,0.000013,809.027682,809.027682,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,1,0.000000,1500000.000000,0.000013,890.173310,890.173310,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,2,0.000000,1500000.000000,0.000050,923.901352,923.901352,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,2,0.000000,1500000.000000,0.000050,921.584641,921.584641,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,3,0.000000,1500000.000000,0.000041,902.216840,902.216840,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,7,0.000000,1500000.000000,0.000050,907.039295,907.039295,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,10,0.000000,1500000.000000,0.000049,888.146005,888.146005,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,13,0.000000,1500000.000000,0.000077,942.604206,942.604206,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,0,14,100000.000000,1500000.000000,0.000051,987.987089,982.905889,5.081200,508120.000000,0.066667,0,1
30,I4_J30,manual,-1,1,14,100000.000000,1500000.000000,0.000051,960.342824,955.261624,5.081200,508120.000000,0.066667,0,1
30,I4_J30,manual,-1,0,15,519218.136702,1500000.000000,0.000044,868.562596,845.770997,22.791599,11833811.735879,0.346145,0,1
30,I4_J30,manual,-1,1,15,385856.399737,1500000.000000,0.000044,936.746789,919.809236,16.937553,6535463.036833,0.257238,0,1
30,I4_J30,manual,-1,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
30,I4_J30,manual,-1,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
30,I4_J30,manual,-1,0,17,100000.000000,1500000.000000,0.000009,801.213033,800.326133,0.886900,88690.000000,0.066667,0,1
30,I4_J30,manual,-1,1,17,100000.000000,1500000.000000,0.000009,839.741882,838.854982,0.886900,88690.000000,0.066667,0,1
30,I4_J30,manual,-1,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
30,I4_J30,manual,-1,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
30,I4_J30,manual,-1,0,19,100000.000000,1500000.000000,0.000045,941.437216,936.925516,4.511700,451170.000000,0.066667,0,1
30,I4_J30,manual,-1,1,19,100000.000000,1500000.000000,0.000045,854.487776,849.976076,4.511700,451170.000000,0.066667,0,1
30,I4_J30,manual,-1,0,20,100000.000000,1500000.000000,0.000073,878.820697,871.474247,7.346450,734645.000000,0.066667,0,1
30,I4_J30,manual,-1,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
30,I4_J30,manual,-1,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
30,I4_J30,manual,-1,1,21,100000.000000,1500000.000000,0.000052,969.615714,964.376954,5.238760,523876.000000,0.066667,0,1
30,I4_J30,manual,-1,0,22,100000.000000,1500000.000000,0.000047,869.992876,865.257916,4.734960,473496.000000,0.066667,0,1
30,I4_J30,manual,-1,1,22,235023.333509,1500000.000000,0.000047,844.091747,832.963486,11.128261,2615400.956980,0.156682,0,1
30,I4_J30,manual,-1,0,23,100000.000000,1500000.000000,0.000032,805.492193,802.273043,3.219150,321915.000000,0.066667,0,1
30,I4_J30,manual,-1,1,23,100000.000000,1500000.000000,0.000032,942.527275,939.308125,3.219150,321915.000000,0.066667,0,1
30,I4_J30,manual,-1,0,24,100000.000000,1500000.000000,0.000081,888.671089,880.539359,8.131730,813173.000000,0.066667,0,1
30,I4_J30,manual,-1,1,24,100000.000000,1500000.000000,0.000081,993.586430,985.454700,8.131730,813173.000000,0.066667,0,1
30,I4_J30,manual,-1,0,25,100000.000000,1500000.000000,0.000039,998.714445,994.851015,3.863430,386343.000000,0.066667,0,1
30,I4_J30,manual,-1,1,25,100000.000000,1500000.000000,0.000039,879.573407,875.709977,3.863430,386343.000000,0.066667,0,1
30,I4_J30,manual,-1,0,26,0.000000,1500000.000000,0.000086,911.540900,911.540900,0.000000,0.000000,0.000000,0,0
30,I4_J30,manual,-1,1,26,0.000000,1500000.000000,0.000086,870.957551,870.957551,0.000000,0.000000,0.000000,0,0
